speaker_id,recording_id,geometry,unique_cutpoint_count,inside_phone_count,inside_phone_rate,depth_gt_20ms_count,depth_gt_50ms_count,depth_gt_100ms_count,depth_gt_20ms_rate,depth_gt_50ms_rate,depth_gt_100ms_rate,edge_occurrence_count,edge_inside_phone_count,edge_inside_phone_rate,edge_depth_gt_20ms_count,edge_depth_gt_50ms_count,edge_depth_gt_100ms_count,edge_depth_gt_20ms_rate,edge_depth_gt_50ms_rate,edge_depth_gt_100ms_rate,eligible_target_speech_sec,retained_target_speech_sec,speech_coverage,emitted_audio_sec,clip_count,mean_clip_duration_sec,geometry_fingerprint,policy_fingerprint,vad_observation_count,vad_timestamp_sha256,vad_probability_sha256,candidate_cutpoint_sha256,selected_cutpoint_sha256,selected_clip_sha256,elapsed_sec,workdir
s02,s0201b,O25_8,22,1,0.045454545454545456,0,0,0,0.0,0.0,0.0,24,1,0.041666666666666664,0,0,0,0.0,0.0,0.0,84.13449100000008,65.22279799999998,0.7752206880291214,72.09600000000003,12,6.008000000000003,f3dacc6d02c6a2fd8381c8a61319b8af6361c86e0ac1d1b5ebaf6e1d7b96eaec,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,32484,8618eb6bffb5914773bbe7b9284706c6b420ef4e6b8be82d6822c70182ef4201,b36ad194eb2a0b63950a766fc1120540b2d220918fb6cbc0949ad47d70042596,758037d150d7a866435b49c1a287bea2aab998250248080ebe1b4eecf7dc990b,629860c64fe78e088dd4f49b44144d07bbf88ebaa84c91b343a8421fd97a8f1a,ba3c03d6a29a8d6cf31057f0ae89bd2e242ff6c699bc9907537afb335f347757,3.348623,/tmp/buckeye_slicer_O25_8_zdgcdutc
s02,s0201b,O50_4,23,2,0.08695652173913043,0,0,0,0.0,0.0,0.0,26,2,0.07692307692307693,0,0,0,0.0,0.0,0.0,84.13449100000008,65.20768599999997,0.7750410708492894,72.03200000000001,13,5.540923076923078,663af3576597e4bfc82d3a4a28767d0d007bba5bc57790ca6cbea3de5be4a0ad,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,64968,a36cb53805f5bf1180cc44a760da53e28f992af72b81b5e07adbf06663f7abee,b67fe8498699670c2772bf8a7381dd3ec0219ee204811c1f3f57b9965cefa561,b5c40f80114d24ed719e799510b8a70ff09f7c10ff74d1897abcbdd9d82e4233,dbd187a6f2dccfac49aa72c63161a140c62b2d42f82dd41b91de4924c03077bb,6574a6bc2ab43fb5fc491be7c9040885429cbbeba936c38c06550fe58209de74,6.618141,/tmp/buckeye_slicer_O50_4_jadsd200
s02,s0201b,O25_4,22,2,0.09090909090909091,0,0,0,0.0,0.0,0.0,24,2,0.08333333333333333,0,0,0,0.0,0.0,0.0,84.13449100000008,65.21568599999995,0.7751361567041498,72.09599999999999,12,6.007999999999999,5c718a3fdc193cf92e8babe55085d9a6c49c09e1bb11c69c0d3e71192acf39c2,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,64968,fbb3295d982a49a094a5bfd4ffeb6dd084dc4a39d337580c96823ca4c555bab1,d04e3c03206e9627b9e6f8abc805209fb0c02dffe4d903244725d681756546f9,e9857ce44917ebd4879e22234390efbd3b1382ce57b25ce6db27b9c834aba50d,5b7fa32960bea3e77505cb93b6507c054d10ebe8153224762a66e6860f4c4299,546d2240a2ba9f2a91e17d71d8ba88de7fe5f83534ea4b92513b0252609a126e,6.620205,/tmp/buckeye_slicer_O25_4_vksx4ds8
s02,s0201b,O0_4,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,84.13449100000008,41.37084499999999,0.4917227703915146,46.39599999999999,9,5.155111111111109,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,64968,fdc796c69deaf628ddb1aadce65ae2940f36e1052bf5192532b53e001cb57c4c,e69c9a2be06ffe6442dbf0cd98fb2d7b8fc07af79cd1a4289975b595db56dd87,b943ac79db7a0627a92dec55cb1623795612f950f85b2088010ca823baa61b8d,21db6eaf439f07bb1b389b3f8c0aaf3e0d91ed6bceb83ed0df29d1aa92c92a94,2d9d81e5c53bd03fa486c8447519a3e74b4ed0ae4b24bf59ea326da53b01a30e,6.626853,/tmp/buckeye_slicer_O0_4_v7b9cmu_
s03,s0301a,A_O50_8,38,9,0.23684210526315788,8,4,0,0.21052631578947367,0.10526315789473684,0.0,46,11,0.2391304347826087,10,6,0,0.21739130434782608,0.13043478260869565,0.0,152.70144000000008,123.10903500000015,0.806207426727607,140.09599999999998,23,6.091130434782608,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,37925,055dbe11b7ef3f134fcb0defe4a7d5300a994180b0d3927c1f49b415625cdcb9,b48d4357b899773119aa18c4241ceceb03bfd88012510cba17618a852abac9b5,dde4d4ebea4b6035c99ef7c4205882606aec0cd157035d8026c3b85b16145c10,c4f6fba77c6054440da4bd4d43e8fdf7c24e7be0f8758187c0ce1f5de5315a6b,73dc2afca8eeef87812891b6b8e8574cd7aa4e67ec0c52bfee3ce3ad00515eb0,3.946973,/tmp/buckeye_slicer_A_O50_8_ecrqbtb3
s03,s0301a,D_O0_8,38,3,0.07894736842105263,1,0,0,0.02631578947368421,0.0,0.0,48,3,0.0625,1,0,0,0.020833333333333332,0.0,0.0,152.70144000000008,124.07275500000014,0.8125185656402459,141.68800000000005,24,5.903666666666669,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,37925,572090e5cc7da395de641b63b4a83d1885882024484a82ac9876b0372327cf8c,ad067f00549956441919e05e0658b19fd3a90d901795f7a68ef2376a9555ce15,f0ed71be8bd092f54bb42e9ea90b6b91fa46b2b1adbef54b88c5cb9f802abe89,5fc92299aeb26c2e0161c6e361e7951965ce1a18577ece6428db6245b5aabf85,e5d33a18bc4979d89a5b8349a88d62b93cd58007070b74fdddb941d7d7e65d5b,3.957366,/tmp/buckeye_slicer_D_O0_8_srdyyflm
s03,s0301a,O75_8,38,11,0.2894736842105263,9,4,0,0.23684210526315788,0.10526315789473684,0.0,46,13,0.2826086956521739,11,6,0,0.2391304347826087,0.13043478260869565,0.0,152.70144000000008,122.73253300000016,0.8037418180208392,139.99999999999997,23,6.086956521739129,fb0d6f897d9dcf0b7e0660df48ca28e01a7ed3c98bca74d8793f14eba515dc41,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,37925,48668a9b72606553b62417c7fb0737698d41c9596214cf4e83a38fab4a71154b,c94747c5a6ec94175e5be267afe320b0de745a59a34cb79d03a99f3801069f6e,9a5d63d275d8277ee3a91c0d150ed60c65c43a2fa6e5c2b7e81135e01888adc6,e60f53c7ff78e65d36b33ae05fd040cc665e37da0645ad1cf4395839c1f69f05,afb8f14f5586f8edba463c3d5bcc3a1df2b812540ee1ad4a3a90d2c436bbbdbe,3.90448,/tmp/buckeye_slicer_O75_8_ckjv4slz
s03,s0301a,O25_8,36,4,0.1111111111111111,3,2,0,0.08333333333333333,0.05555555555555555,0.0,44,5,0.11363636363636363,4,3,0,0.09090909090909091,0.06818181818181818,0.0,152.70144000000008,121.16075500000014,0.7934486734375267,138.624,22,6.301090909090909,f3dacc6d02c6a2fd8381c8a61319b8af6361c86e0ac1d1b5ebaf6e1d7b96eaec,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,37925,657c84aab2ed18573c933006828d294d5af0a80de9f8e1c418cfd9751a11a8dc,0ff871122bb89a175a6156380c9f5c2c32ba2f05cc1a3df5f268ac9865528a4a,4671c40d7e2d59c023f87ba629367e0e485fe3daa82649a919c2211f55514059,ef68656a9aff233886153c515d8059d2ae63b5253db22487ed3a713ae5df4679,84137c87543b37b40f16a2fb9d274a590d4250350d162a49aabf571355a7e062,3.892161,/tmp/buckeye_slicer_O25_8_ufyxcrtx
s03,s0301a,O50_4,38,9,0.23684210526315788,5,3,0,0.13157894736842105,0.07894736842105263,0.0,46,11,0.2391304347826087,7,5,0,0.15217391304347827,0.10869565217391304,0.0,152.70144000000008,123.14903500000011,0.8064693757963255,140.11199999999994,23,6.091826086956519,663af3576597e4bfc82d3a4a28767d0d007bba5bc57790ca6cbea3de5be4a0ad,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,75850,14dc8f93ab0b7acf58ead99f19494db99d7848a0e47114683949141a264015b9,3a1d928938ab1fdfec0b7ea65562a7ea8c5fa3e6601f7269af8b6bf55f427107,c7037b9c888828e466d28b9205838ceba4e82c1b18046c5e1fef846c8b201c05,2e1ee75f42f32be60b5ae2e937d7d79a1c1aea7a0381db5e3783d473e9ca9281,a3aaf103d65b00b7a40c55c28a810c0d35033623f734110bb2948b587885c66a,7.684957,/tmp/buckeye_slicer_O50_4_eppn6bs6
s03,s0301a,O25_4,38,5,0.13157894736842105,3,2,0,0.07894736842105263,0.05263157894736842,0.0,46,6,0.13043478260869565,4,3,0,0.08695652173913043,0.06521739130434782,0.0,152.70144000000008,124.50875500000015,0.8153738104892795,142.216,23,6.183304347826088,5c718a3fdc193cf92e8babe55085d9a6c49c09e1bb11c69c0d3e71192acf39c2,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,75850,4c616b8729f8e3bdc3edd6b3edffc7d01a2bcc0d87b6f9f808193429f28366f0,2966119330c8d5c52e567da979778ad44ed9806e24ed3c2cb1e01a74dd73bb40,3a22109a2a94abe2ed41a5f1326c3f820a8687598171d9e04674a31922477873,5bf3feb2e4fdd2d6ad89b5291a5d30137d67182740e8abef8cb78950ef81c366,a06b607032264c975a9a86b2c7e9f611168723f7fdd009cddd8a02f48e848f72,7.71942,/tmp/buckeye_slicer_O25_4_pdq7uw4_
