speaker_id,recording_id,geometry,unique_cutpoint_count,inside_phone_count,inside_phone_rate,depth_gt_20ms_count,depth_gt_50ms_count,depth_gt_100ms_count,depth_gt_20ms_rate,depth_gt_50ms_rate,depth_gt_100ms_rate,edge_occurrence_count,edge_inside_phone_count,edge_inside_phone_rate,edge_depth_gt_20ms_count,edge_depth_gt_50ms_count,edge_depth_gt_100ms_count,edge_depth_gt_20ms_rate,edge_depth_gt_50ms_rate,edge_depth_gt_100ms_rate,eligible_target_speech_sec,retained_target_speech_sec,speech_coverage,emitted_audio_sec,clip_count,mean_clip_duration_sec,geometry_fingerprint,policy_fingerprint,vad_observation_count,vad_timestamp_sha256,vad_probability_sha256,candidate_cutpoint_sha256,selected_cutpoint_sha256,selected_clip_sha256,elapsed_sec,workdir,vad_compute_count,feature_bundle_id,vad_compute_sec,policy_eval_sec
s02,s0201b,O25_4_VALLEY_WIDTH_DEPTH,24,1,0.041666666666666664,0,0,0,0.0,0.0,0.0,28,1,0.03571428571428571,0,0,0,0.0,0.0,0.0,84.13449100000008,66.15368599999996,0.7862849731865603,73.14800000000001,14,5.224857142857144,5c718a3fdc193cf92e8babe55085d9a6c49c09e1bb11c69c0d3e71192acf39c2,e798e3c12cc37e64daff6afaaffa114989763042b06b41bea87694fb00f73ac4,64968,fbb3295d982a49a094a5bfd4ffeb6dd084dc4a39d337580c96823ca4c555bab1,d04e3c03206e9627b9e6f8abc805209fb0c02dffe4d903244725d681756546f9,e9857ce44917ebd4879e22234390efbd3b1382ce57b25ce6db27b9c834aba50d,fcf08fc1e97cd7994852cf99c48253de65e4d477901b4b3804b84681b4d4a6b1,42a5dccb36568dda94ad5cd18a0ba42523cf61d78cd13a4bfe2d224bb5f5c771,0.725344,/tmp/buckeye_slicer_O25_4_CURRENT_family_h3c39g4k,0,d5d2a18a3eaf4e2e87d022ad38782707,,0.7253440220001721
s02,s0201b,O25_4_BILATERAL_CONTRAST,19,1,0.05263157894736842,0,0,0,0.0,0.0,0.0,20,1,0.05,0,0,0,0.0,0.0,0.0,84.13449100000008,57.739077999999964,0.6862711988119107,62.92799999999997,10,6.292799999999997,5c718a3fdc193cf92e8babe55085d9a6c49c09e1bb11c69c0d3e71192acf39c2,4477cec27f89e9392c7595692272bfc9d4e9d2ea6a0d8ed077a3ede543eb492c,64968,fbb3295d982a49a094a5bfd4ffeb6dd084dc4a39d337580c96823ca4c555bab1,d04e3c03206e9627b9e6f8abc805209fb0c02dffe4d903244725d681756546f9,e9857ce44917ebd4879e22234390efbd3b1382ce57b25ce6db27b9c834aba50d,88cbe94ac5834b9562dfaefaf1d0f33fc9be219ea762e30a2c0d4c73a41f6e94,0a5b782f11790e22f4ac11f9e99a064ef99a10429d80fd6ec065410669ef8dad,0.260009,/tmp/buckeye_slicer_O25_4_CURRENT_family_h3c39g4k,0,d5d2a18a3eaf4e2e87d022ad38782707,,0.2600088049994156
s02,s0201b,O25_4_RMS_MIN_PLACEMENT,22,1,0.045454545454545456,0,0,0,0.0,0.0,0.0,24,1,0.041666666666666664,0,0,0,0.0,0.0,0.0,84.13449100000008,65.19879799999998,0.7749354304645394,72.17200000000001,12,6.014333333333334,5c718a3fdc193cf92e8babe55085d9a6c49c09e1bb11c69c0d3e71192acf39c2,5930c74812de16b1fe44f10a52c5198d70e2e80042e9205c94a4844f33987aba,64968,fbb3295d982a49a094a5bfd4ffeb6dd084dc4a39d337580c96823ca4c555bab1,d04e3c03206e9627b9e6f8abc805209fb0c02dffe4d903244725d681756546f9,dc19b8703c7692f519452db84e93f770340137c3bf27dc506c25c38c908913d2,7b202387bdf618d5380a435395fcd502acb01cf0e2044bc06bb575de25b02a82,a058528cb7f915dcd147356e2d0f8010b8539ad5c1a51bfd43dccc7cee7b9c5a,0.01105,/tmp/buckeye_slicer_O25_4_CURRENT_family_h3c39g4k,0,d5d2a18a3eaf4e2e87d022ad38782707,,0.011050113999772293
s02,s0201b,O25_4_MULTISCALE_MIN,22,1,0.045454545454545456,0,0,0,0.0,0.0,0.0,24,1,0.041666666666666664,0,0,0,0.0,0.0,0.0,84.13449100000008,63.808797999999996,0.758414263182503,70.07400000000003,12,5.839500000000002,5c718a3fdc193cf92e8babe55085d9a6c49c09e1bb11c69c0d3e71192acf39c2,db6682d22e4f4299dee5674792987617ff93e3e12547b95700b4131410477c3b,64968,fbb3295d982a49a094a5bfd4ffeb6dd084dc4a39d337580c96823ca4c555bab1,d04e3c03206e9627b9e6f8abc805209fb0c02dffe4d903244725d681756546f9,dc19b8703c7692f519452db84e93f770340137c3bf27dc506c25c38c908913d2,0bd54893d265f87cacf85ae1feab8e85d34821f3d34f2b3ee0fee6466d2a7026,d57881a32a750c7276ba915ef094ce0a41a369d0963daf51018793fe3904fd83,0.351038,/tmp/buckeye_slicer_O25_4_CURRENT_family_h3c39g4k,0,d5d2a18a3eaf4e2e87d022ad38782707,,0.35103841700038174
s02,s0201b,O0_4,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,84.13449100000008,41.37084499999999,0.4917227703915146,46.39599999999999,9,5.155111111111109,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,64968,fdc796c69deaf628ddb1aadce65ae2940f36e1052bf5192532b53e001cb57c4c,e69c9a2be06ffe6442dbf0cd98fb2d7b8fc07af79cd1a4289975b595db56dd87,b943ac79db7a0627a92dec55cb1623795612f950f85b2088010ca823baa61b8d,21db6eaf439f07bb1b389b3f8c0aaf3e0d91ed6bceb83ed0df29d1aa92c92a94,2d9d81e5c53bd03fa486c8447519a3e74b4ed0ae4b24bf59ea326da53b01a30e,0.029893,/tmp/buckeye_slicer_O0_4_jzciilm6,1,099e6d1c1419442e93a6546e106a19d7,6.0643616289999045,0.029893215999436507
s02,s0201b,O0_2,18,2,0.1111111111111111,1,0,0,0.05555555555555555,0.0,0.0,18,2,0.1111111111111111,1,0,0,0.05555555555555555,0.0,0.0,84.13449100000008,41.35973299999996,0.4915906961391128,46.38799999999998,9,5.15422222222222,b8f9c3af61c5c18d8b52a1cdb992e5c98e154bc752c5665b52bea987b6d3c947,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,129935,463a8a2f02af638bd28d59bec337b4c4b0b764afde3bcd53eb138555544dd37c,e9d51ca413ecb9f34d509330f498cb9b749f909f2d2e9b2b1e16f085773b70b6,7209d1f2a87f7189308e7f8a34b9055debe6158f9aa0733fd19db480c2a493ad,dd7f71c36d1aed3915ed2326194583678be5488a93411df815a858fe9d7e5304,63756c8f3c1317986f7b581ab097d2d41aeebc47db5abc45c8322276aea1ae30,0.062018,/tmp/buckeye_slicer_O0_2_th30gs76,1,54e6aeacb8be46448af85669cee9ec09,12.183425288999388,0.06201817199962534
s03,s0301a,A_O50_8,38,9,0.23684210526315788,8,4,0,0.21052631578947367,0.10526315789473684,0.0,46,11,0.2391304347826087,10,6,0,0.21739130434782608,0.13043478260869565,0.0,152.70144000000008,123.10903500000016,0.8062074267276071,140.09599999999998,23,6.091130434782608,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,37925,055dbe11b7ef3f134fcb0defe4a7d5300a994180b0d3927c1f49b415625cdcb9,b48d4357b899773119aa18c4241ceceb03bfd88012510cba17618a852abac9b5,dde4d4ebea4b6035c99ef7c4205882606aec0cd157035d8026c3b85b16145c10,c4f6fba77c6054440da4bd4d43e8fdf7c24e7be0f8758187c0ce1f5de5315a6b,73dc2afca8eeef87812891b6b8e8574cd7aa4e67ec0c52bfee3ce3ad00515eb0,0.028098,/tmp/buckeye_slicer_A_O50_8_lekeholm,1,b7a0db8f10514a6bb363235b3ef6968a,3.54572387799999,0.02809800900013215
s03,s0301a,O25_4_CURRENT,38,5,0.13157894736842105,3,2,0,0.07894736842105263,0.05263157894736842,0.0,46,6,0.13043478260869565,4,3,0,0.08695652173913043,0.06521739130434782,0.0,152.70144000000008,124.50875500000014,0.8153738104892795,142.216,23,6.183304347826088,5c718a3fdc193cf92e8babe55085d9a6c49c09e1bb11c69c0d3e71192acf39c2,7190f16fba4255cc411975b9a2309f08defcc24e3037f27047a34649a5c886c2,75850,4c616b8729f8e3bdc3edd6b3edffc7d01a2bcc0d87b6f9f808193429f28366f0,2966119330c8d5c52e567da979778ad44ed9806e24ed3c2cb1e01a74dd73bb40,3a22109a2a94abe2ed41a5f1326c3f820a8687598171d9e04674a31922477873,5bf3feb2e4fdd2d6ad89b5291a5d30137d67182740e8abef8cb78950ef81c366,a06b607032264c975a9a86b2c7e9f611168723f7fdd009cddd8a02f48e848f72,0.002426,/tmp/buckeye_slicer_O25_4_CURRENT_family_u5if3p0z,1,149a0cedf7e247f7a12c1598f66dd6dc,7.080386440999973,0.0024255969992736937
s03,s0301a,O25_4_RMS_PROMINENCE,41,9,0.21951219512195122,8,5,0,0.1951219512195122,0.12195121951219512,0.0,54,14,0.25925925925925924,13,8,0,0.24074074074074073,0.14814814814814814,0.0,152.70144000000008,121.19703500000016,0.7936862612428547,138.128,27,5.115851851851851,5c718a3fdc193cf92e8babe55085d9a6c49c09e1bb11c69c0d3e71192acf39c2,6eed34bc0e41975aea787aa6cca11730513d270fe247ebfd1ffa9ac358a71ee8,75850,4c616b8729f8e3bdc3edd6b3edffc7d01a2bcc0d87b6f9f808193429f28366f0,2966119330c8d5c52e567da979778ad44ed9806e24ed3c2cb1e01a74dd73bb40,3a22109a2a94abe2ed41a5f1326c3f820a8687598171d9e04674a31922477873,0f0741633d7368178cb36acd9ce413cc60597c280692b2629f089df5960a2fce,e94c48e50e75a627d965fe32b57ca585639c7903c4b5e91aa9fec2af0f8537a3,0.509198,/tmp/buckeye_slicer_O25_4_CURRENT_family_u5if3p0z,0,149a0cedf7e247f7a12c1598f66dd6dc,,0.5091976579997208
s03,s0301a,O25_4_MULTISCALE_RMS,36,6,0.16666666666666666,6,5,0,0.16666666666666666,0.1388888888888889,0.0,46,9,0.1956521739130435,9,8,0,0.1956521739130435,0.17391304347826086,0.0,152.70144000000008,118.84503500000012,0.7782836560021966,135.57199999999995,23,5.894434782608693,5c718a3fdc193cf92e8babe55085d9a6c49c09e1bb11c69c0d3e71192acf39c2,8517088134ad6c26fbf0bd840f9a2b032305c7e1ef488de19088c30177922e1e,75850,4c616b8729f8e3bdc3edd6b3edffc7d01a2bcc0d87b6f9f808193429f28366f0,2966119330c8d5c52e567da979778ad44ed9806e24ed3c2cb1e01a74dd73bb40,3a22109a2a94abe2ed41a5f1326c3f820a8687598171d9e04674a31922477873,62806dfc241db161c3b8faa53d9cc5e7d7e010c4169b567f779860f8878c98be,4593ec47b4c28c59f5e384b8ff5b9cd5dcf75b45a411c9994314b4758a1a71b6,0.680235,/tmp/buckeye_slicer_O25_4_CURRENT_family_u5if3p0z,0,149a0cedf7e247f7a12c1598f66dd6dc,,0.6802348250002979
