speaker_id,recording_id,geometry,unique_cutpoint_count,inside_phone_count,inside_phone_rate,depth_gt_20ms_count,depth_gt_50ms_count,depth_gt_100ms_count,depth_gt_20ms_rate,depth_gt_50ms_rate,depth_gt_100ms_rate,edge_occurrence_count,edge_inside_phone_count,edge_inside_phone_rate,edge_depth_gt_20ms_count,edge_depth_gt_50ms_count,edge_depth_gt_100ms_count,edge_depth_gt_20ms_rate,edge_depth_gt_50ms_rate,edge_depth_gt_100ms_rate,eligible_target_speech_sec,retained_target_speech_sec,speech_coverage,emitted_audio_sec,clip_count,mean_clip_duration_sec,geometry_fingerprint,candidate_count,selected_cutpoint_sha256,selected_clip_sha256
s01,s0101b,O0_4_keep50,22,4,0.18181818181818182,3,0,0,0.13636363636363635,0.0,0.0,22,4,0.18181818181818182,3,0,0,0.13636363636363635,0.0,0.0,209.11561500000002,60.25258799999991,0.2881305061795596,68.40400000000011,11,6.218545454545464,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,98,714b58a69bb857b3c0800a4b0a05b819710afd30c2dd3bcd6c92f1740768731a,62b3a06c267f85006c84f4a51770a98c83731baf4d9a84f541a44e9dcea83716
s01,s0101b,O0_4_MARGIN_all_s0p5,55,9,0.16363636363636364,5,0,0,0.09090909090909091,0.0,0.0,56,9,0.16071428571428573,5,0,0,0.08928571428571429,0.0,0.0,209.11561500000002,130.0281159999999,0.6218001271688864,143.732,28,5.133285714285714,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,172,859d0c4cd3b83eaf7502c4710a4394c7135806d330b5d8a746af01d127bd64d8,b30ca7cab60532a8eb945a34f5853f41ceeff0068be93bf74e3f95fd318082ca
s01,s0101b,O0_4_MARGIN_all_s1,55,9,0.16363636363636364,5,0,0,0.09090909090909091,0.0,0.0,56,9,0.16071428571428573,5,0,0,0.08928571428571429,0.0,0.0,209.11561500000002,129.6340409999999,0.6199156433153015,143.196,28,5.114142857142857,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,172,90d6de491f42d17f5cdbdf3172430b6279bc3609ad977d63edcb216305c29f26,8e1b016d78c9ef7934d9afb89c915137fa141edfd4cd58cb632282aa9e7898fa
s01,s0101b,O0_4_MARGIN_all_s2,55,9,0.16363636363636364,5,0,0,0.09090909090909091,0.0,0.0,56,9,0.16071428571428573,5,0,0,0.08928571428571429,0.0,0.0,209.11561500000002,129.6340409999999,0.6199156433153015,143.196,28,5.114142857142857,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,172,90d6de491f42d17f5cdbdf3172430b6279bc3609ad977d63edcb216305c29f26,8e1b016d78c9ef7934d9afb89c915137fa141edfd4cd58cb632282aa9e7898fa
s01,s0101b,O0_4_MARGIN_all_s4,56,11,0.19642857142857142,7,1,0,0.125,0.017857142857142856,0.0,58,11,0.1896551724137931,7,1,0,0.1206896551724138,0.017241379310344827,0.0,209.11561500000002,128.87361999999996,0.6162792768966581,142.61200000000002,29,4.917655172413794,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,172,c4f08f1ff5844d23f9267243e98c03629e9c0bc14ad4ce33667ff86d8d2f9d8f,77e174a2f5a5334c53fb85b52bf37df4fc91eabfbfeedb60abb526b9825f8d6d
s02,s0201b,O0_4,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,84.13449100000008,41.37084499999999,0.4917227703915146,46.39599999999999,9,5.155111111111109,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,55,21db6eaf439f07bb1b389b3f8c0aaf3e0d91ed6bceb83ed0df29d1aa92c92a94,2d9d81e5c53bd03fa486c8447519a3e74b4ed0ae4b24bf59ea326da53b01a30e
s02,s0201b,O0_4_sw0p25,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,84.13449100000008,41.37084499999999,0.4917227703915146,46.39599999999999,9,5.155111111111109,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,55,21db6eaf439f07bb1b389b3f8c0aaf3e0d91ed6bceb83ed0df29d1aa92c92a94,2d9d81e5c53bd03fa486c8447519a3e74b4ed0ae4b24bf59ea326da53b01a30e
s02,s0201b,O0_4_sw0p5,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,84.13449100000008,41.37084499999999,0.4917227703915146,46.39599999999999,9,5.155111111111109,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,55,21db6eaf439f07bb1b389b3f8c0aaf3e0d91ed6bceb83ed0df29d1aa92c92a94,2d9d81e5c53bd03fa486c8447519a3e74b4ed0ae4b24bf59ea326da53b01a30e
s02,s0201b,O0_4_sw1,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,84.13449100000008,41.37084499999999,0.4917227703915146,46.39599999999999,9,5.155111111111109,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,55,21db6eaf439f07bb1b389b3f8c0aaf3e0d91ed6bceb83ed0df29d1aa92c92a94,2d9d81e5c53bd03fa486c8447519a3e74b4ed0ae4b24bf59ea326da53b01a30e
s02,s0201b,O0_4_sw2,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,84.13449100000008,41.37084499999999,0.4917227703915146,46.39599999999999,9,5.155111111111109,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,55,21db6eaf439f07bb1b389b3f8c0aaf3e0d91ed6bceb83ed0df29d1aa92c92a94,2d9d81e5c53bd03fa486c8447519a3e74b4ed0ae4b24bf59ea326da53b01a30e
s02,s0201b,O0_4_sw4,19,1,0.05263157894736842,1,0,0,0.05263157894736842,0.0,0.0,20,1,0.05,1,0,0,0.05,0.0,0.0,84.13449100000008,41.37084499999999,0.4917227703915146,46.39599999999999,10,4.639599999999999,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,55,f037222f2e77904d5009bb521b4eb74381e644db92661ff457f0566b2c50c229,64f3dc217ab7dc237cc04be86d174b885519ef0c7545501c1a04b175a8210332
s02,s0201b,O0_4_keep90,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,84.13449100000008,41.37084499999999,0.4917227703915146,46.39599999999999,9,5.155111111111109,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,55,21db6eaf439f07bb1b389b3f8c0aaf3e0d91ed6bceb83ed0df29d1aa92c92a94,2d9d81e5c53bd03fa486c8447519a3e74b4ed0ae4b24bf59ea326da53b01a30e
s02,s0201b,O0_4_keep80,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,84.13449100000008,41.37084499999999,0.4917227703915146,46.39599999999999,9,5.155111111111109,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,54,21db6eaf439f07bb1b389b3f8c0aaf3e0d91ed6bceb83ed0df29d1aa92c92a94,2d9d81e5c53bd03fa486c8447519a3e74b4ed0ae4b24bf59ea326da53b01a30e
s02,s0201b,O0_4_keep70,18,0,0.0,0,0,0,0.0,0.0,0.0,18,0,0.0,0,0,0,0.0,0.0,0.0,84.13449100000008,41.438779,0.4925302156995275,46.45199999999997,9,5.16133333333333,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,52,0e7af8e5ea833c353425afad4951fba3636f35007da5230f3ea01003f2a68995,d5ad1c480d59b9191abb6d081b4669f537271014c6bc7b8210fb320014f94117
s02,s0201b,O0_4_keep60,12,0,0.0,0,0,0,0.0,0.0,0.0,12,0,0.0,0,0,0,0.0,0.0,0.0,84.13449100000008,28.13005899999996,0.33434633841191164,31.563999999999965,6,5.260666666666661,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,43,efed7b6290f2946affc52446941b52961a805203d6faef7fc15146c2935e7f3b,4043bc797941bf8a6d5958fb2ed498ffcc64dab21ae247c7773a211764009cbf
s02,s0201b,O0_4_keep50,10,0,0.0,0,0,0,0.0,0.0,0.0,10,0,0.0,0,0,0,0.0,0.0,0.0,84.13449100000008,24.336933999999957,0.2892622717596275,27.583999999999975,5,5.516799999999995,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,34,a01ea26c3d99fa95581ac769b551b42c81e78c55947eb2011edd440336814f7f,80f104c2a71ea0abb678541a26df76944143e11a7b34f501dce088766d518294
s02,s0201b,O0_4_MARGIN_all_s0p5,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,84.13449100000008,41.37084499999999,0.4917227703915146,46.39599999999999,9,5.155111111111109,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,55,21db6eaf439f07bb1b389b3f8c0aaf3e0d91ed6bceb83ed0df29d1aa92c92a94,2d9d81e5c53bd03fa486c8447519a3e74b4ed0ae4b24bf59ea326da53b01a30e
s02,s0201b,O0_4_MARGIN_all_s1,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,84.13449100000008,41.37084499999999,0.4917227703915146,46.147999999999996,9,5.127555555555555,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,55,9e58bed1240a57da80e60fdde541fcc3f0778a88a37f1d29b952bc3514fab4e4,442f3cf929c3e1b00807b3ca1071f7e4c4f9ac52d3a96f1162f466d947d7d37b
s02,s0201b,O0_4_MARGIN_all_s2,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,18,1,0.05555555555555555,1,0,0,0.05555555555555555,0.0,0.0,84.13449100000008,41.37084499999999,0.4917227703915146,46.147999999999996,9,5.127555555555555,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,55,9e58bed1240a57da80e60fdde541fcc3f0778a88a37f1d29b952bc3514fab4e4,442f3cf929c3e1b00807b3ca1071f7e4c4f9ac52d3a96f1162f466d947d7d37b
s02,s0201b,O0_4_MARGIN_all_s4,14,1,0.07142857142857142,1,0,0,0.07142857142857142,0.0,0.0,14,1,0.07142857142857142,1,0,0,0.07142857142857142,0.0,0.0,84.13449100000008,32.18099999999997,0.3824947369087897,36.22,7,5.174285714285714,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,55,a5805a0bbc0cb3b0594fe8c13c8e6ca9af2fd47620aa367de3265f342b04b7d0,b603ebccfda3c48f1914624aae0120112497ca2a7ce087da0047047b7e408145
s03,s0301a,O0_4,38,3,0.07894736842105263,1,0,0,0.02631578947368421,0.0,0.0,48,3,0.0625,1,0,0,0.020833333333333332,0.0,0.0,152.70144000000008,124.0767550000001,0.8125447605471176,141.71199999999996,24,5.904666666666665,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,88,865d7f0d64629572fb08c84494255ff4cea4e92ec7d8fd07646c22ce6cc6bb9a,d6164e77a18cfc2d37c8efbdceb15af9c5bfc196dcbf20e49b1e16f975609979
s03,s0301a,O0_4_sw0p25,38,3,0.07894736842105263,1,0,0,0.02631578947368421,0.0,0.0,48,3,0.0625,1,0,0,0.020833333333333332,0.0,0.0,152.70144000000008,124.0767550000001,0.8125447605471176,141.71199999999996,24,5.904666666666665,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,88,865d7f0d64629572fb08c84494255ff4cea4e92ec7d8fd07646c22ce6cc6bb9a,d6164e77a18cfc2d37c8efbdceb15af9c5bfc196dcbf20e49b1e16f975609979
s03,s0301a,O0_4_sw0p5,38,3,0.07894736842105263,1,0,0,0.02631578947368421,0.0,0.0,48,3,0.0625,1,0,0,0.020833333333333332,0.0,0.0,152.70144000000008,124.0767550000001,0.8125447605471176,141.71199999999996,24,5.904666666666665,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,88,fc3743abc4eb3b9472ca0f20b14d272f9486d52fc849210c6531691d4187095a,b294f506d17398e17d39c20b37ce02ed7818b873c964f68e71cafe12697b76e4
s03,s0301a,O0_4_sw1,38,3,0.07894736842105263,1,0,0,0.02631578947368421,0.0,0.0,48,3,0.0625,1,0,0,0.020833333333333332,0.0,0.0,152.70144000000008,124.0767550000001,0.8125447605471176,141.71199999999996,24,5.904666666666665,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,88,fc3743abc4eb3b9472ca0f20b14d272f9486d52fc849210c6531691d4187095a,b294f506d17398e17d39c20b37ce02ed7818b873c964f68e71cafe12697b76e4
s03,s0301a,O0_4_sw2,42,3,0.07142857142857142,1,1,0,0.023809523809523808,0.023809523809523808,0.0,56,4,0.07142857142857142,2,2,0,0.03571428571428571,0.03571428571428571,0.0,152.70144000000008,125.40275500000013,0.8212283721751417,143.256,28,5.1162857142857145,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,88,233c70068576ca02c655bd02de6086b485b3e3f8817e52fa389489b92d1336af,8576f18bfdd0e9bc4ea28a4076f66c4f38a0bd61e20a5d698d64a6c253ee171a
s03,s0301a,O0_4_sw4,42,3,0.07142857142857142,1,1,0,0.023809523809523808,0.023809523809523808,0.0,56,4,0.07142857142857142,2,2,0,0.03571428571428571,0.03571428571428571,0.0,152.70144000000008,123.55575500000015,0.8091328739270571,141.208,28,5.043142857142857,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,88,05f9bc21530e5abf6bf0820476891680590ddf55f2a51e316cad92a339f1e71e,d1cefd2e1cb0c3ef601d9ab530ce78bfe23ee56aff7e67be2f389aa52ef5946c
s03,s0301a,O0_4_keep90,38,3,0.07894736842105263,1,0,0,0.02631578947368421,0.0,0.0,48,3,0.0625,1,0,0,0.020833333333333332,0.0,0.0,152.70144000000008,124.0767550000001,0.8125447605471176,141.71199999999996,24,5.904666666666665,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,87,865d7f0d64629572fb08c84494255ff4cea4e92ec7d8fd07646c22ce6cc6bb9a,d6164e77a18cfc2d37c8efbdceb15af9c5bfc196dcbf20e49b1e16f975609979
s03,s0301a,O0_4_keep80,36,3,0.08333333333333333,1,0,0,0.027777777777777776,0.0,0.0,44,3,0.06818181818181818,1,0,0,0.022727272727272728,0.0,0.0,152.70144000000008,123.5827550000001,0.809309689548442,140.77199999999996,22,6.398727272727271,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,82,a4afa3845bb90d1aad934d5240e0101161dfad33dbbbe7c72ef9eed9f98d917e,ad2f05f1c3a10947abcc622380691a343757032492aed465f5f94e6f8034d971
s03,s0301a,O0_4_keep70,33,2,0.06060606060606061,0,0,0,0.0,0.0,0.0,38,2,0.05263157894736842,0,0,0,0.0,0.0,0.0,152.70144000000008,104.18122400000016,0.6822543651192818,118.89200000000001,19,6.2574736842105265,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,78,52b204cafea3112ccdc2e51e2c1c7280c000f923763c93c47278ed59e88d1dab,e55424c80fecc92bad483ec7a0d9d5c9a6284597b05e228dc5696210647abfc9
s03,s0301a,O0_4_keep60,31,2,0.06451612903225806,0,0,0,0.0,0.0,0.0,34,2,0.058823529411764705,0,0,0,0.0,0.0,0.0,152.70144000000008,89.46310200000013,0.5858694063395872,102.37999999999997,17,6.022352941176469,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,69,dfdcbdf32c4321cc037eba6c4d3ef6c0014b83f8c26ed544e82dfb379f63de79,ef5522a0a77f14febe3d59036de6369419b366250842f588f376652edd8e3313
s03,s0301a,O0_4_keep50,18,0,0.0,0,0,0,0.0,0.0,0.0,20,0,0.0,0,0,0,0.0,0.0,0.0,152.70144000000008,59.4596920000001,0.3893852736424756,68.19600000000001,10,6.819600000000001,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,49,7dd81d9438f21be7eba5f983fbaaaddf414afd9c9234cc7e78f54b7ca88b8a6b,6a2ba97441d3bec25577f6a1c058dd66fb99a709b3b6dd895357a5d6931394d4
s03,s0301a,O0_4_MARGIN_all_s0p5,38,3,0.07894736842105263,1,0,0,0.02631578947368421,0.0,0.0,48,3,0.0625,1,0,0,0.020833333333333332,0.0,0.0,152.70144000000008,124.0767550000001,0.8125447605471176,141.71199999999996,24,5.904666666666665,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,88,865d7f0d64629572fb08c84494255ff4cea4e92ec7d8fd07646c22ce6cc6bb9a,d6164e77a18cfc2d37c8efbdceb15af9c5bfc196dcbf20e49b1e16f975609979
s03,s0301a,O0_4_MARGIN_all_s1,38,3,0.07894736842105263,1,0,0,0.02631578947368421,0.0,0.0,48,3,0.0625,1,0,0,0.020833333333333332,0.0,0.0,152.70144000000008,124.0767550000001,0.8125447605471176,141.71199999999996,24,5.904666666666665,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,88,865d7f0d64629572fb08c84494255ff4cea4e92ec7d8fd07646c22ce6cc6bb9a,d6164e77a18cfc2d37c8efbdceb15af9c5bfc196dcbf20e49b1e16f975609979
s03,s0301a,O0_4_MARGIN_all_s2,39,4,0.10256410256410256,2,1,0,0.05128205128205128,0.02564102564102564,0.0,48,4,0.08333333333333333,2,1,0,0.041666666666666664,0.020833333333333332,0.0,152.70144000000008,123.3647550000001,0.8078820671239252,140.83999999999997,24,5.868333333333332,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,88,30b1818a43238778d949eef637e06f48b10509cf26df82bba3b6e4dd5c4ce214,3cb1dcfb584086ee2f66a65a7b5456e8dbf10d69b039f7e9bc721b0af71052f8
s03,s0301a,O0_4_MARGIN_all_s4,39,4,0.10256410256410256,2,1,0,0.05128205128205128,0.02564102564102564,0.0,48,4,0.08333333333333333,2,1,0,0.041666666666666664,0.020833333333333332,0.0,152.70144000000008,121.87403500000012,0.7981197492309179,138.51999999999995,24,5.771666666666665,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,88,2ee132a5622dca83f4f9386d6356ec890fb511e427f10bc6e85ae15b83243648,b60607ee1d71551ae5a4d1dc956065378b3ebfddaf81c50ded055c14327276c3
s04,s0401b,O0_4,74,4,0.05405405405405406,2,1,0,0.02702702702702703,0.013513513513513514,0.0,76,5,0.06578947368421052,3,2,0,0.039473684210526314,0.02631578947368421,0.0,297.30200100000025,171.6239049999999,0.5772712744035643,199.82400000000004,38,5.258526315789474,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,376,3824533ae172cee91a80760a7981153c8e9f66bb56581ff16ffea3c07fdb0279,b6c840f084e97204d1926a84f9ed06df38fba18eb7a79a108c09f1ad72e73bbb
s04,s0401b,O0_4_sw0p25,74,4,0.05405405405405406,2,1,0,0.02702702702702703,0.013513513513513514,0.0,76,5,0.06578947368421052,3,2,0,0.039473684210526314,0.02631578947368421,0.0,297.30200100000025,171.6239049999999,0.5772712744035643,199.82400000000004,38,5.258526315789474,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,376,3824533ae172cee91a80760a7981153c8e9f66bb56581ff16ffea3c07fdb0279,b6c840f084e97204d1926a84f9ed06df38fba18eb7a79a108c09f1ad72e73bbb
s04,s0401b,O0_4_sw0p5,74,4,0.05405405405405406,2,1,0,0.02702702702702703,0.013513513513513514,0.0,76,5,0.06578947368421052,3,2,0,0.039473684210526314,0.02631578947368421,0.0,297.30200100000025,171.6239049999999,0.5772712744035643,199.82400000000004,38,5.258526315789474,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,376,3824533ae172cee91a80760a7981153c8e9f66bb56581ff16ffea3c07fdb0279,b6c840f084e97204d1926a84f9ed06df38fba18eb7a79a108c09f1ad72e73bbb
s04,s0401b,O0_4_sw1,74,4,0.05405405405405406,2,1,0,0.02702702702702703,0.013513513513513514,0.0,76,5,0.06578947368421052,3,2,0,0.039473684210526314,0.02631578947368421,0.0,297.30200100000025,171.6239049999999,0.5772712744035643,199.82400000000004,38,5.258526315789474,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,376,3824533ae172cee91a80760a7981153c8e9f66bb56581ff16ffea3c07fdb0279,b6c840f084e97204d1926a84f9ed06df38fba18eb7a79a108c09f1ad72e73bbb
s04,s0401b,O0_4_sw2,75,4,0.05333333333333334,2,1,0,0.02666666666666667,0.013333333333333334,0.0,78,5,0.0641025641025641,3,2,0,0.038461538461538464,0.02564102564102564,0.0,297.30200100000025,173.00590499999984,0.5819197463121,201.44400000000005,39,5.16523076923077,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,376,918daf82495019f24dde2fdc9e7c82ed5d7b22a4c5736778fc2382ef2b009f39,f96cf177e9d04d3fde4376fde1afc73f78395e39e54462191a7394b64551fce0
