speaker_id,recording_id,geometry,unique_cutpoint_count,inside_phone_count,inside_phone_rate,depth_gt_20ms_count,depth_gt_50ms_count,depth_gt_100ms_count,depth_gt_20ms_rate,depth_gt_50ms_rate,depth_gt_100ms_rate,edge_occurrence_count,edge_inside_phone_count,edge_inside_phone_rate,edge_depth_gt_20ms_count,edge_depth_gt_50ms_count,edge_depth_gt_100ms_count,edge_depth_gt_20ms_rate,edge_depth_gt_50ms_rate,edge_depth_gt_100ms_rate,eligible_target_speech_sec,retained_target_speech_sec,speech_coverage,emitted_audio_sec,clip_count,mean_clip_duration_sec,geometry_fingerprint,policy_fingerprint,vad_observation_count,vad_timestamp_sha256,vad_probability_sha256,candidate_cutpoint_sha256,selected_cutpoint_sha256,selected_clip_sha256,elapsed_sec,workdir
s01,s0102a,O12.5_4,93,15,0.16129032258064516,8,2,0,0.08602150537634409,0.021505376344086023,0.0,96,16,0.16666666666666666,8,2,0,0.08333333333333333,0.020833333333333332,0.0,315.34814700000044,215.22642300000012,0.6825041626136457,241.65200000000019,48,5.0344166666666705,c4a9d51af35f27f1e99f5960f01d8721e1c9a7ae761cc52d68b81ecc3366390d,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,150488,24f7b053694e8d3566e262df30b53ebaab3ab01afa02ad93f5dff2235f74189f,3662d2989c5649b3b6ef4c5943a62a3d4e291bdce07eda9c6553442080cacc44,c16f9c9614766aa6d44b19806c444a661da37798e6366bbc6b8fbecaf6d88db7,ceffb6e496c5f8c4be9fef80d882f1ea3b2abd588e7645d4be1ffb79b5415302,95fcc0ae2f4fb42bb57b56ab34b062fa1d893555fbff9968acee8b50b55b33c6,20.535737,/tmp/buckeye_slicer_O12.5_4_qkqnv3px
s01,s0102a,O0_2,91,17,0.18681318681318682,5,2,0,0.054945054945054944,0.02197802197802198,0.0,94,19,0.20212765957446807,6,3,0,0.06382978723404255,0.031914893617021274,0.0,315.34814700000044,214.59439500000002,0.680499939642898,241.5140000000001,47,5.1385957446808534,b8f9c3af61c5c18d8b52a1cdb992e5c98e154bc752c5665b52bea987b6d3c947,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,300976,74e44bccb1e2cdcec97d8bf9f49e3209782193806a5211d591d03d19bb828d30,0ae3175de0b038d897f356d565110b122cd4e22b4872c9de1d0618b7247044d6,59f0844337b1bf7e548ffba76403a34100bc6547674cfebf5503356c5a7da1b7,9eba1c387089414c74b060010971a9418993053f686e5552c6fa7bdda79f1532,a7d8df21b1d2b1ecaca4d805b202d7cdfe04ce2c4b8948077126f7bfca5d5de7,38.589058,/tmp/buckeye_slicer_O0_2_hkjczu4w
s01,s0102b,A_O50_8,65,18,0.27692307692307694,14,2,0,0.2153846153846154,0.03076923076923077,0.0,70,21,0.3,16,3,0,0.22857142857142856,0.04285714285714286,0.0,247.2786510000001,160.4295300000001,0.6487803510380685,181.24000000000004,35,5.178285714285716,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,69505,052b56263617d73b0e0c3a987d45a90bc390cdbceaeb39b1d62e08d9cdf0a02e,87711b564c6e4d6a4083df2e4b6741fd162f86cec4f48c34803d08f684ab3cec,a6b26bbc95c28fbfaf98daa8f068e92166d3aa1ca13fe1aed64018b258befe8b,7707e9575624a14394e401f59b34e57bc18e9594405ad769f91afbfd0e2402c5,8c89182b608ae11bb79a31a7f6567e6a38c455090018906cae89a367b75afb7d,7.382585,/tmp/buckeye_slicer_A_O50_8__axqmwd4
s01,s0102b,D_O0_8,56,10,0.17857142857142858,4,0,0,0.07142857142857142,0.0,0.0,60,10,0.16666666666666666,4,0,0,0.06666666666666667,0.0,0.0,247.2786510000001,139.2212089999999,0.5630134604705517,157.096,30,5.236533333333333,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,69505,bc80d6e6c4256af680ff5f2b3c42561827c99014db77ea24260832d67ee76501,c20b055b047f7a37bbb4af99fc228e3bd910dfa3662ad75d8386db1675f0847d,aa4c11f9037e980baff82b9b0b593641c68a6ad218919b42cff4f2f63219f6ce,4a572cc0526a7402f2da064a69ed38a59dd3d9195ffc90130464584df85b5833,9807895de917bfa75fc1df8b4ca86834bf9d3149b39296a9a6270c2afb6c10a4,9.59712,/tmp/buckeye_slicer_D_O0_8_1vr63i71
s01,s0102b,O25_4,61,12,0.19672131147540983,8,1,1,0.13114754098360656,0.01639344262295082,0.01639344262295082,66,14,0.21212121212121213,9,1,1,0.13636363636363635,0.015151515151515152,0.015151515151515152,247.2786510000001,152.298247,0.6158972737197598,171.88399999999982,33,5.208606060606055,5c718a3fdc193cf92e8babe55085d9a6c49c09e1bb11c69c0d3e71192acf39c2,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,139010,ac0a9f4956b5517d7dacd2590c0bccf171c4b9ab359b8770e92a708be77b4e33,f0f6df0deb3e7b8c1fed82a9884823f85ccdc5e9d739f6e12fc948e5928c0945,06e5d6775efdfb146a0c54eec5baa23821ec204ebad085457c2f9ffb7eda8386,2134d71eac4b750b2f0822411c18cf9ae2f6a147c1f0ec73ef11c8818514214a,125e8fbdf67c1e07103064cf5f07791a7ca34363460f85c1e24b60da017b3fe5,16.789856,/tmp/buckeye_slicer_O25_4_xifrbxvc
s01,s0102b,O0_4,58,12,0.20689655172413793,5,1,0,0.08620689655172414,0.017241379310344827,0.0,62,13,0.20967741935483872,6,2,0,0.0967741935483871,0.03225806451612903,0.0,247.2786510000001,146.23603599999998,0.5913815665388756,165.14799999999985,31,5.327354838709673,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,139010,241c7cdaa825be3240fd679366f3b1193fb890cd9be6e88cefc8dacc71b008ca,184f920f82e18675368fb89883c0719854637cb8187e687568722a4bdfc20336,0bd7579e98db32cd5b6fe9c02eb4ad43a4ce0f343a1c57db1687a7285a89a4f5,df59907d57e259a080439960ed9068006c75b00c27c8df699247ca8fae9f5f4a,fb0e2f67f7e2e9605864304b91e50caddcbb402eb432d9c93264ee556badb4e2,17.873225,/tmp/buckeye_slicer_O0_4_k6s5xlkj
s01,s0102b,O12.5_4,61,13,0.21311475409836064,5,2,0,0.08196721311475409,0.03278688524590164,0.0,66,14,0.21212121212121213,6,3,0,0.09090909090909091,0.045454545454545456,0.0,247.2786510000001,152.35680400000004,0.6161340794438416,171.72800000000004,33,5.203878787878789,c4a9d51af35f27f1e99f5960f01d8721e1c9a7ae761cc52d68b81ecc3366390d,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,139010,6980595a8211db4887dd46b6f76785dbfcfe08be948c9bd5f7eca6d1ffce44af,75f61abb8dd50a00190e37b79588a8fdbe38df8c3954e12a24be739a7923f96a,e6df2598fb08115f933624f98c92987f1b910e0701dcff2f11db7cbc903b28a3,8e9c2cbd34e8fb8b443c16bec16307af2c719704f9d5cd2d7180d4f98be68078,e2354a7ea7e6503218b9ceab734833479fbbae9d066a6c3181c227588e77203d,16.127399,/tmp/buckeye_slicer_O12.5_4_nj6upbji
s01,s0102b,O0_2,61,13,0.21311475409836064,6,1,0,0.09836065573770492,0.01639344262295082,0.0,66,15,0.22727272727272727,7,2,0,0.10606060606060606,0.030303030303030304,0.0,247.2786510000001,151.54221600000002,0.6128398686548964,170.98799999999983,33,5.181454545454541,b8f9c3af61c5c18d8b52a1cdb992e5c98e154bc752c5665b52bea987b6d3c947,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,278020,873e6aeb9f38166b0450019cf6f2fbf2d6055890023705ff2340d4a8263886fa,f7fd5f739b0d1dfc79049cf85905d341e29cad1f4137859ec55acc5b926f8e03,5cb7e3999e76e6b90c152e512b2497366286872a35eb81a9e9a62b7e931d2a05,a0c67d8143362fb71352c2b77907a64fcea758f1bf829a9acbd78b1ccd89bdce,d51fdc3694f40c9ec68a3e0e8535719ba4b032b0b53ad976cf346ec24c8d48a3,33.218177,/tmp/buckeye_slicer_O0_2_x9tqgbv8
s01,s0103a,A_O50_8,49,11,0.22448979591836735,3,2,1,0.061224489795918366,0.04081632653061224,0.02040816326530612,50,12,0.24,4,3,2,0.08,0.06,0.04,184.805317,119.40362199999996,0.6461049061699884,130.848,25,5.23392,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,53796,2788a70ecbe971b843b1a7412258dd6fca21a0a39cb2f6af354f945f3db002dd,fe8db971d76d15ffcd7e50850c88afc413c4171869fc07318d19910da59e0d37,d65315883d527ba03889ad68426efe50edde4dc9021d805a4cf8ff556357d287,48eaa2743ddcc377669abdcf822d26442d7042f6b2cc271bca1530c283954d62,3399780d115c69b02bb74cbf41e173857264637b8d3b0472e7381a95d2a77fc9,8.052698,/tmp/buckeye_slicer_A_O50_8_lhbq6ym2
s01,s0103a,D_O0_8,43,8,0.18604651162790697,5,2,1,0.11627906976744186,0.046511627906976744,0.023255813953488372,44,9,0.20454545454545456,6,3,2,0.13636363636363635,0.06818181818181818,0.045454545454545456,184.805317,107.36742700000002,0.5809758547152625,118.02400000000004,22,5.364727272727275,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,53796,222a9a2a1890817d7f2053e4404ede3ac8373058f8d3864524fb9de9328da9ca,9ba691484105a4e737b4ec4fe0106261c5f3094fd998fd47d3162e04d2e7f24c,1cef63b12e646231e4327b959b812fd4640a20f107899f19ea64623be1351e18,e3ac41f439bba2da904e662e046f6c62a7d630defd0cf5ed3c50a817cf3f81af,489d0bb00a32c618baddbc703d053e17ed0dadc5ae0794bd77b0a327f610a460,6.250139,/tmp/buckeye_slicer_D_O0_8_fhtwvzrn
