speaker_id,recording_id,geometry,unique_cutpoint_count,inside_phone_count,inside_phone_rate,depth_gt_20ms_count,depth_gt_50ms_count,depth_gt_100ms_count,depth_gt_20ms_rate,depth_gt_50ms_rate,depth_gt_100ms_rate,edge_occurrence_count,edge_inside_phone_count,edge_inside_phone_rate,edge_depth_gt_20ms_count,edge_depth_gt_50ms_count,edge_depth_gt_100ms_count,edge_depth_gt_20ms_rate,edge_depth_gt_50ms_rate,edge_depth_gt_100ms_rate,eligible_target_speech_sec,retained_target_speech_sec,speech_coverage,emitted_audio_sec,clip_count,mean_clip_duration_sec,geometry_fingerprint,policy_fingerprint,vad_observation_count,vad_timestamp_sha256,vad_probability_sha256,candidate_cutpoint_sha256,selected_cutpoint_sha256,selected_clip_sha256,workdir
s03,s0304b,quiet_run_score,48,4,0.08333333333333333,2,1,0,0.041666666666666664,0.020833333333333332,0.0,58,5,0.08620689655172414,3,1,0,0.05172413793103448,0.017241379310344827,0.0,166.21760200000017,152.89530500000015,0.919850263511803,170.62400000000002,29,5.8835862068965525,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,9f81ddd3e1ece099fb5400ba14ba18280c8818346149f168c5660056e4c18f56,59323,c278f4d2e5535dcd01c7589a28855e89530fd74baf59f7846479f7f766538b28,5219610d95818a393f8a64cf3c6068303bdbfd8ed8b6e9dbcd881844f173d861,78d4afcb3b30fe82721546f15a68b87f2277e7b014e48ab419f80f9ef27b17aa,b90b795b7b2a72c3b881563cc77d9c4dcb81d2dab2634869e867a8ecf3a75f30,7c48d5789a6f07e84dc5c48e4d6c544741ef91f4c2a2559ed60d63646124d692,/tmp/buckeye_slicer_quiet_run_score_yppbaxtz
s03,s0305a,current_A,66,7,0.10606060606060606,7,1,0,0.10606060606060606,0.015151515151515152,0.0,76,10,0.13157894736842105,10,2,0,0.13157894736842105,0.02631578947368421,0.0,247.04075699999993,207.45448900000002,0.8397581497048282,228.79999999999993,38,6.021052631578946,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,60467,c91732241599939575284df1754ac6bee899a1a8a887e97a525863813a249144,de852428728b4a6e62ce8839e7f05f82733df429f28194ebfb1ce2d4fe0ab5d8,58faa60f65b1f45ed72317183c2d8f40769bbf5c56b5dacf584dde663aa4f1cc,cbac0c15cadfdfc5e6537523b2c73f2ba1e0e068b04d31720e6725971061ffc0,932c3dcdeff684431d41fe73b7c5471a04636773afc6da5b62c2e8ddace4f50d,/tmp/buckeye_slicer_current_A_ysxhjl1g
s03,s0305a,proper_D,61,2,0.03278688524590164,1,0,0,0.01639344262295082,0.0,0.0,70,2,0.02857142857142857,1,0,0,0.014285714285714285,0.0,0.0,247.04075699999993,192.45161000000007,0.7790277698995236,213.37599999999998,35,6.096457142857142,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,60467,5e435cbcb1c5c03ff2c8fc79a073df4c5243bf5897298f7adac23ea2b84215f2,52f38026c65917c25978ac4f2e4ed9a35c051fd3568080dd9c99299c75b61f9a,e62744bb7dd0322193e4698115a49f8995895ac0434886457c3d530d7f01a6c0,dc9cb7cbc1a7b64481f3dbf2054ca43ca9b8390287baf3a0e4f51eb1b40c49b5,a1f64b5aa06ac274762b56b2370cab8c8c4193e120cb55d2fed1ba1abf65c20c,/tmp/buckeye_slicer_proper_D_t52x3hyu
s03,s0305a,min_quiet_run_64ms,64,6,0.09375,6,1,0,0.09375,0.015625,0.0,74,8,0.10810810810810811,8,2,0,0.10810810810810811,0.02702702702702703,0.0,247.04075699999993,203.21812500000004,0.8226097080814891,224.21599999999992,37,6.05989189189189,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,147296b66139fb1e25f990a73fc8504c73dcc082cbd7ad0e1f082f2cacec28a9,60467,c91732241599939575284df1754ac6bee899a1a8a887e97a525863813a249144,de852428728b4a6e62ce8839e7f05f82733df429f28194ebfb1ce2d4fe0ab5d8,1f952385daa382a88c18b5bb85b1ed60c0cf800fae24f34338d0e44d85324ede,d0f8bfd28756a3e547f11825fdadae96a949e6e63f138a375753ddeda6704287,4a82af57ad8fbe046f2b24d6447683b762207b341dacacbcd81f8c8d77d18572,/tmp/buckeye_slicer_min_quiet_run_64ms_88pagd_x
s03,s0305a,quiet_run_score,67,7,0.1044776119402985,7,1,0,0.1044776119402985,0.014925373134328358,0.0,80,11,0.1375,11,2,0,0.1375,0.025,0.0,247.04075699999993,208.49971900000003,0.8439891519600553,230.07999999999996,40,5.751999999999999,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,9f81ddd3e1ece099fb5400ba14ba18280c8818346149f168c5660056e4c18f56,60467,c91732241599939575284df1754ac6bee899a1a8a887e97a525863813a249144,de852428728b4a6e62ce8839e7f05f82733df429f28194ebfb1ce2d4fe0ab5d8,58faa60f65b1f45ed72317183c2d8f40769bbf5c56b5dacf584dde663aa4f1cc,87a5eef433e9366c87b4bcb1a677d9dc5cb85fa8edda6f9166509369370b213c,18dc1c88870b3f0262cb94b241d75d204274b8f074cdfa34f7597c18dd020524,/tmp/buckeye_slicer_quiet_run_score_7qn2890h
s03,s0305b,current_A,34,6,0.17647058823529413,6,4,1,0.17647058823529413,0.11764705882352941,0.029411764705882353,42,9,0.21428571428571427,9,6,2,0.21428571428571427,0.14285714285714285,0.047619047619047616,138.288746,112.70795000000001,0.8150189604004364,125.42399999999999,21,5.972571428571428,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,51281,e91c6e676adb02d939ffc697f815ff2c0869a2b38820f4a5745c3570f7a2613a,faf5993f34f662ea58d34e3e9e2ea6566d10ebe27c3c652dcbe8869db2afede5,55ffccc9d92890f6a0da3da8c39f9b709028a2895c1b49227bbe2bf7876f6365,def9a637636364ef0a1625e04a85a002c0c44ab474b53096b04c445e32145004,fe573deb5cbc196054a6e8ea7778eb74522adc523f578156dc95fe002aebb933,/tmp/buckeye_slicer_current_A_wjeyc8wa
s03,s0305b,proper_D,29,3,0.10344827586206896,2,2,2,0.06896551724137931,0.06896551724137931,0.06896551724137931,34,3,0.08823529411764706,2,2,2,0.058823529411764705,0.058823529411764705,0.058823529411764705,138.288746,95.45533099999994,0.6902610209510465,105.23200000000001,17,6.190117647058824,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,51281,9b0d99211c9a9506503960a8c17c0a59050975623d7336911db45aacf9e82c82,9500c9c97084e5b6981882e7d34c9d475642e09fdb37eb8c1f47e6e62be94ba8,46e48727da74442a7afd028254cebff22353c9348930b679ba2f137410615c8f,0b00f7af73c17fb833dd8ec93cae2d7e92bd3d93cfb3788b8e60be1ea7168677,609541b3232b56d414eb11d58bb0d946c56763e60cd2a1bb542c5860b2085170,/tmp/buckeye_slicer_proper_D_w6h1n37f
s03,s0305b,min_quiet_run_64ms,34,6,0.17647058823529413,6,4,1,0.17647058823529413,0.11764705882352941,0.029411764705882353,42,9,0.21428571428571427,9,6,2,0.21428571428571427,0.14285714285714285,0.047619047619047616,138.288746,112.70795000000001,0.8150189604004364,125.42399999999999,21,5.972571428571428,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,147296b66139fb1e25f990a73fc8504c73dcc082cbd7ad0e1f082f2cacec28a9,51281,e91c6e676adb02d939ffc697f815ff2c0869a2b38820f4a5745c3570f7a2613a,faf5993f34f662ea58d34e3e9e2ea6566d10ebe27c3c652dcbe8869db2afede5,747029f6f997fa506f956939666b0b83246673f7937034688b0b21f3f1b11561,def9a637636364ef0a1625e04a85a002c0c44ab474b53096b04c445e32145004,fe573deb5cbc196054a6e8ea7778eb74522adc523f578156dc95fe002aebb933,/tmp/buckeye_slicer_min_quiet_run_64ms_a5afy99b
s03,s0305b,quiet_run_score,35,7,0.2,7,5,2,0.2,0.14285714285714285,0.05714285714285714,44,10,0.22727272727272727,10,7,3,0.22727272727272727,0.1590909090909091,0.06818181818181818,138.288746,113.53335900000002,0.820987696280072,126.20799999999998,22,5.736727272727272,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,9f81ddd3e1ece099fb5400ba14ba18280c8818346149f168c5660056e4c18f56,51281,e91c6e676adb02d939ffc697f815ff2c0869a2b38820f4a5745c3570f7a2613a,faf5993f34f662ea58d34e3e9e2ea6566d10ebe27c3c652dcbe8869db2afede5,55ffccc9d92890f6a0da3da8c39f9b709028a2895c1b49227bbe2bf7876f6365,d367a08bcaa94e44c4ee6605ab8a06febc29cef0ea2efa9b826fe0cee6726069,0900206790f5090e9f8600ccad355c85662855f89e956a5de143e28d56f04c8c,/tmp/buckeye_slicer_quiet_run_score_4fx2n2j5
s03,s0306a,current_A,34,4,0.11764705882352941,4,1,1,0.11764705882352941,0.029411764705882353,0.029411764705882353,38,5,0.13157894736842105,5,2,2,0.13157894736842105,0.05263157894736842,0.05263157894736842,135.67482200000006,100.44733900000011,0.740353571276475,110.816,19,5.832421052631579,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,54105,b8539525157f282f6cdc5e61a64ecc5e5b9e2de85177173b2dab5cf4231c2128,8ccc6532d6a01f1361b21d49d5a053b1438db5488ccff215b32958aef0108b7b,24362752bfecb7cec29fccc29f3ffab5008f64ae8c4d83f344d8e82db16e6d0e,84c81798d25bd3298609b64ab32258f60416fb9abdb995433d16b221d4d5338f,7bc66453172bd96b837a5e61cd94ac16db3a997969a0f0f897a1eaeaf8b2db67,/tmp/buckeye_slicer_current_A_0710p94f
s03,s0306a,proper_D,33,3,0.09090909090909091,3,1,1,0.09090909090909091,0.030303030303030304,0.030303030303030304,34,4,0.11764705882352941,4,2,2,0.11764705882352941,0.058823529411764705,0.058823529411764705,135.67482200000006,95.84084100000004,0.7064010815507095,105.01599999999993,17,6.177411764705878,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,54105,d01361230b8682ec51dcef2daa3bac9da9928cfe4271cf81ea41c2c548c66875,62514dca1fe56c466322ea4eaa915d925e59e8cbdcbe4461c74d342a1a142311,3ca6d3ed0fae803f2f6ee2d289eb581174b800bfd98666564fc3442c34613914,6b8dbb5625e993d744a2d83db54e45f1c6daeb41c2be19a285bfd46f0a80bbbd,cd0d01ad644eead208099efb5abbfbed2dd658ac5bed5a3ac9d4c23eaa7b8418,/tmp/buckeye_slicer_proper_D_yueprgsp
s03,s0306a,min_quiet_run_64ms,33,2,0.06060606060606061,2,1,1,0.06060606060606061,0.030303030303030304,0.030303030303030304,36,3,0.08333333333333333,3,2,2,0.08333333333333333,0.05555555555555555,0.05555555555555555,135.67482200000006,99.02507600000008,0.7298706903776151,108.97600000000001,18,6.054222222222223,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,147296b66139fb1e25f990a73fc8504c73dcc082cbd7ad0e1f082f2cacec28a9,54105,b8539525157f282f6cdc5e61a64ecc5e5b9e2de85177173b2dab5cf4231c2128,8ccc6532d6a01f1361b21d49d5a053b1438db5488ccff215b32958aef0108b7b,86410844daf5bcacf7c17ebced184584fb089c0f00834aa2c16b242a39c77c3d,0cfe37c4574d9b8f08876b11f28c4407f15474623278bae9e59601ad69f01fd9,e91e3a63eb897954c0fb2d3532e31b415e112fb332601be468eeb48843ce44eb,/tmp/buckeye_slicer_min_quiet_run_64ms_0u3eil8y
s03,s0306a,quiet_run_score,35,4,0.11428571428571428,4,1,1,0.11428571428571428,0.02857142857142857,0.02857142857142857,40,6,0.15,6,2,2,0.15,0.05,0.05,135.67482200000006,101.41620700000011,0.7474946751726718,110.98400000000001,20,5.549200000000001,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,9f81ddd3e1ece099fb5400ba14ba18280c8818346149f168c5660056e4c18f56,54105,b8539525157f282f6cdc5e61a64ecc5e5b9e2de85177173b2dab5cf4231c2128,8ccc6532d6a01f1361b21d49d5a053b1438db5488ccff215b32958aef0108b7b,24362752bfecb7cec29fccc29f3ffab5008f64ae8c4d83f344d8e82db16e6d0e,5aee2002791c5556a809f268a9b93b733c4ee0bed3a45ac0a9e4201deea02d3a,82fec1dbd5320afa98a1a779eeaf198d8bb408dc988aadf037b13660bf2ffa20,/tmp/buckeye_slicer_quiet_run_score_9hvlp8pm
s04,s0401b,current_A,76,6,0.07894736842105263,4,1,0,0.05263157894736842,0.013157894736842105,0.0,78,8,0.10256410256410256,6,2,0,0.07692307692307693,0.02564102564102564,0.0,297.30200100000025,175.26054099999982,0.589503401963311,203.49599999999998,39,5.217846153846153,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,71073,3a288a4a6f73a2abd5cfe3cf4d99c68d5eb79cf05de2289ea256f4cc4d72d57a,dbf17109b0b24f98fb9dcb8c371af7e87e27c579ce227f91fffed04006709e0f,83aba6f7466c10dded77878747993a186058623e416d81a9a92beca24d73f033,e0d77eb717ff74cc22fed68d9c537aa43f1c1e516cba3ec15e955c0b4cc88f7d,1d1d7309463c295da1de2f080afa7bd052669d499a7738c305e7d5acc4c17b1b,/tmp/buckeye_slicer_current_A_y2e637mi
s04,s0401b,proper_D,72,6,0.08333333333333333,1,0,0,0.013888888888888888,0.0,0.0,74,6,0.08108108108108109,1,0,0,0.013513513513513514,0.0,0.0,297.30200100000025,166.13421999999986,0.558806262457681,193.83199999999997,37,5.238702702702701,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,71073,0936955a267b013a6b282b31ba884d10a2b8bcb76593a7c30ae70060ba67519c,eec926ce9d651c20905103ee99f76b5dc28d8cdb9103477dbd7bb49bc47153da,c51f264047bf68e3f88a23edb7955f407d902ef1a1ab4f4afc0c7a675e3a625a,d38a47d246df0823af9e16ff7d8333b5de3c49511735773bdc07c2276d5212a5,d1d84c2d8b013139112c19435bcef6079a4852f5cd22021f49ebf4553547c9f7,/tmp/buckeye_slicer_proper_D_3i0uukgh
s04,s0401b,min_quiet_run_64ms,76,6,0.07894736842105263,4,1,0,0.05263157894736842,0.013157894736842105,0.0,78,8,0.10256410256410256,6,2,0,0.07692307692307693,0.02564102564102564,0.0,297.30200100000025,174.45880799999986,0.5868067063564759,202.20799999999994,39,5.184820512820512,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,147296b66139fb1e25f990a73fc8504c73dcc082cbd7ad0e1f082f2cacec28a9,71073,3a288a4a6f73a2abd5cfe3cf4d99c68d5eb79cf05de2289ea256f4cc4d72d57a,dbf17109b0b24f98fb9dcb8c371af7e87e27c579ce227f91fffed04006709e0f,a34e6714cbf6899d2d16189dc1103b9199ee8b78154ee81e54305517044c9837,464fe1c043464f441c20fb8273494b617d2f6ee485dbcb6d38aada53d6f31666,23bc3c5a89fb99a26e840680859f4fe696a09c710071966b9de64606cb7d41a9,/tmp/buckeye_slicer_min_quiet_run_64ms_6k6tzl32
s04,s0401b,quiet_run_score,76,4,0.05263157894736842,3,0,0,0.039473684210526314,0.0,0.0,78,5,0.0641025641025641,4,0,0,0.05128205128205128,0.0,0.0,297.30200100000025,170.60785599999988,0.5738537091110926,196.38399999999996,39,5.035487179487179,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,9f81ddd3e1ece099fb5400ba14ba18280c8818346149f168c5660056e4c18f56,71073,3a288a4a6f73a2abd5cfe3cf4d99c68d5eb79cf05de2289ea256f4cc4d72d57a,dbf17109b0b24f98fb9dcb8c371af7e87e27c579ce227f91fffed04006709e0f,83aba6f7466c10dded77878747993a186058623e416d81a9a92beca24d73f033,a8aee4ac32d6a4349e9666f764818cf4fda1d0b729b36fd2a26d53fdaec3a8fc,d7a8c27a915bf444d9b313a1138abeba74c79522cb08f5c189b127cd61c33a2c,/tmp/buckeye_slicer_quiet_run_score__vfow95u
s04,s0402a,current_A,76,12,0.15789473684210525,8,2,0,0.10526315789473684,0.02631578947368421,0.0,78,13,0.16666666666666666,9,2,0,0.11538461538461539,0.02564102564102564,0.0,267.10904999999997,160.76133399999978,0.6018565600828568,183.37599999999998,39,4.701948717948717,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,75323,60625c14003541d499a696ba1494f4de89b1bf88d4c33adb1646b780df065218,5038284ae3713b944154e74b58498d04a27958ac0bf725741374b33412336cad,dda4f2b322b8885d65c743213ebb3f6b3fafc860657a9e84ae12fa7d23a52dd0,4b3420e4ea05e3ac1c71b0c2a0ac03245f88fe5fbf0a9c53af58ae2c13126f24,38a1b9deb6ff05b8e8a73466f7d9f06c5ae98e94888707fb1510dc1f1925014c,/tmp/buckeye_slicer_current_A_vflu9mc2
s04,s0402a,proper_D,70,10,0.14285714285714285,4,0,0,0.05714285714285714,0.0,0.0,72,11,0.1527777777777778,5,0,0,0.06944444444444445,0.0,0.0,267.10904999999997,147.48464999999996,0.5521514527493545,168.72799999999995,36,4.6868888888888875,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,75323,974f09ecce0895aa4a6ada9870d93842400b140fdcee28ee48652d4fd5cd1ad6,965db0d3dcd9d7928282d28429b30ec39920fd2ee3fb3b1269025b6fc745add1,3a40f596642d3d972613dc1f6b9ef435b268ad233c3ddb5b1776bf2485d05180,8a89f944a410344184f5247c3af076b9cff2539ea9dcd0f9cf8fcf476084191c,ea6f30abb59f638630fd1ce1971abcb8041337ffd1a7489a83247d2e4a2afe02,/tmp/buckeye_slicer_proper_D_w5uij04w
s04,s0402a,min_quiet_run_64ms,64,9,0.140625,5,2,0,0.078125,0.03125,0.0,66,10,0.15151515151515152,6,2,0,0.09090909090909091,0.030303030303030304,0.0,267.10904999999997,140.52051199999985,0.5260791875078732,160.13600000000008,33,4.852606060606063,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,147296b66139fb1e25f990a73fc8504c73dcc082cbd7ad0e1f082f2cacec28a9,75323,60625c14003541d499a696ba1494f4de89b1bf88d4c33adb1646b780df065218,5038284ae3713b944154e74b58498d04a27958ac0bf725741374b33412336cad,954c2da4673bbef09fe76924d0692d45d13732d93d3b1f968e7757dfc8fe2d18,66ff7b4fa053be5064145a4b299696dc06c2d8b55499f0873c6fab67a75572a7,b20a1a955c5759f982441ad276d0919231ffaec86637b342a82f5ccfd1e13957,/tmp/buckeye_slicer_min_quiet_run_64ms_h747nquv
s04,s0402a,quiet_run_score,76,11,0.14473684210526316,7,1,0,0.09210526315789473,0.013157894736842105,0.0,78,12,0.15384615384615385,8,1,0,0.10256410256410256,0.01282051282051282,0.0,267.10904999999997,157.22456599999984,0.5886156459318763,178.51199999999997,39,4.577230769230768,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,9f81ddd3e1ece099fb5400ba14ba18280c8818346149f168c5660056e4c18f56,75323,60625c14003541d499a696ba1494f4de89b1bf88d4c33adb1646b780df065218,5038284ae3713b944154e74b58498d04a27958ac0bf725741374b33412336cad,dda4f2b322b8885d65c743213ebb3f6b3fafc860657a9e84ae12fa7d23a52dd0,93dff327c892461971e64e8a5882a0a5973b88c3a6dc8f031c5587d67a26cb51,17567bdb543e5dcdedb4d5c20a4b6ffbc53c88c54ec1d77771b396b40ccb1caa,/tmp/buckeye_slicer_quiet_run_score_y3rig4_t
s04,s0402b,current_A,70,7,0.1,4,0,0,0.05714285714285714,0.0,0.0,72,8,0.1111111111111111,4,0,0,0.05555555555555555,0.0,0.0,265.910721,180.7803320000001,0.6798534911271971,209.8959999999999,36,5.830444444444442,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,71152,9c6af596c2cb7670a365616ad97d1bf4a5886606090b60e7945757a123914c47,ad4333a2e79f54b9031eb1a18a030e74d1f2541d4f84877c78545024ebe1c8cf,d49e2c1833aaa81f79327130b2e9a3a6cf1f4c1c863887871af3047d77786ed3,946a636f6b0eb984a158f3ca26f76648ae29701edd56a3a704a5d7837ca83d49,7138f9eb42a17019be1ce5513179263a13d53b3fb2931b6102b8dd29deebffc4,/tmp/buckeye_slicer_current_A_aczi2g_s
s04,s0402b,proper_D,67,3,0.04477611940298507,2,1,1,0.029850746268656716,0.014925373134328358,0.014925373134328358,70,3,0.04285714285714286,2,1,1,0.02857142857142857,0.014285714285714285,0.014285714285714285,265.910721,176.03752800000007,0.6620174144840142,205.34400000000025,35,5.866971428571436,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,71152,3eb5e54e465cc7fdf7c73f9bc772a165fa4821efb5b673f51bcd5b5f306f29e3,c1b0034c3b81d8fe40433d660fa5fb16f7337c759d4543671ec806420af8fbdf,f0d7c5d860aaea29c60081f9371bded60d22e5568d5d9f06a0dc7d8f55e4208b,670e97ccb1d59b59aebdfa16c7ca2b2094db7bacc7a1077bfcb23351a4b02ad7,e1516a1e9ffb618a1f8b0a596adaeb704ebfd927d9a46e8de55561da4d893805,/tmp/buckeye_slicer_proper_D_mthcsq5u
s04,s0402b,min_quiet_run_64ms,69,7,0.10144927536231885,6,1,1,0.08695652173913043,0.014492753623188406,0.014492753623188406,72,8,0.1111111111111111,7,1,1,0.09722222222222222,0.013888888888888888,0.013888888888888888,265.910721,177.38942800000012,0.6671014516936311,205.92799999999994,36,5.720222222222221,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,147296b66139fb1e25f990a73fc8504c73dcc082cbd7ad0e1f082f2cacec28a9,71152,9c6af596c2cb7670a365616ad97d1bf4a5886606090b60e7945757a123914c47,ad4333a2e79f54b9031eb1a18a030e74d1f2541d4f84877c78545024ebe1c8cf,515537e16c4c024a69bceaa13eea6b36d80176add376b0e9c9b3087895a44c36,97ff6f273d88002268e3f15f2592c21b6ab0425b942c3bd75f16ffed82584fae,1ebb69f4787ef89f68306b5f34c1e9bf7d33c9e1047950a9f907131cc7dfd223,/tmp/buckeye_slicer_min_quiet_run_64ms__2_u7e1t
s04,s0402b,quiet_run_score,72,8,0.1111111111111111,7,2,1,0.09722222222222222,0.027777777777777776,0.013888888888888888,78,9,0.11538461538461539,8,2,1,0.10256410256410256,0.02564102564102564,0.01282051282051282,265.910721,178.9939680000001,0.6731355822242312,206.8399999999999,39,5.303589743589741,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,9f81ddd3e1ece099fb5400ba14ba18280c8818346149f168c5660056e4c18f56,71152,9c6af596c2cb7670a365616ad97d1bf4a5886606090b60e7945757a123914c47,ad4333a2e79f54b9031eb1a18a030e74d1f2541d4f84877c78545024ebe1c8cf,d49e2c1833aaa81f79327130b2e9a3a6cf1f4c1c863887871af3047d77786ed3,44d2cf1174d40ca26854b5ae960489dba7f17c654e3f40d98533be3f500c00e1,a6b632f347bc8240533a659296ea8a99cc0a523bfc083bba04df5ec8e979f708,/tmp/buckeye_slicer_quiet_run_score_lrf6bohq
s04,s0403a,current_A,82,10,0.12195121951219512,4,1,0,0.04878048780487805,0.012195121951219513,0.0,84,11,0.13095238095238096,4,1,0,0.047619047619047616,0.011904761904761904,0.0,278.21848800000015,181.64005700000007,0.6528683924125127,207.60000000000008,42,4.942857142857145,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,75231,003026da8901a7a9fd55a2bbde9f3d8b269ea497930c92dfe05aa548c9c2f5d8,f039fd94ad46858b7b382b662d0dfa8be98ae6f0e4d70e0ff8cea2b52041efba,4eb0f7f0cea9cfb99297fb9782d86951fa55fe8dd39ec57d6f5561aab07cd42f,8b12bde56bd06032d194070c701ceceb2c4208b5b9f582fae3b36ccbc0a39c99,1cefe801f5ab98d168ba94280763f39a8602b1a7c3cc156d5ad83eb55e63e7fb,/tmp/buckeye_slicer_current_A_94haopzs
s04,s0403a,proper_D,82,8,0.0975609756097561,3,1,0,0.036585365853658534,0.012195121951219513,0.0,84,8,0.09523809523809523,3,1,0,0.03571428571428571,0.011904761904761904,0.0,278.21848800000015,180.46618500000005,0.6486491472845614,207.00800000000007,42,4.928761904761906,b35b56fbf50e01487bef7f59ef870fe839ea7b8d3f84afb9014d7c5503a3e4dc,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,75231,1e9d6a0ecc556be7cd9ec33ff996ae1cc9b0ee21ac46e6d03d611bad8b6d54fb,2a0fdb1a1f635dc7c9bfd15b43dd6781715da4beaa46fbae7b7b2538679c6cbc,904f29a5773cd5fce7af61e893d7fc622e176582ab8461a00bddcf9a411027d9,925d869b9d63d15cc113cfc2299a6316807033207ed61cb7313dc2770e1cc02b,7cf1a039bfb52b84bde3653c3cffe9bfaa26909d2ace785447c4b6dddf004cc4,/tmp/buckeye_slicer_proper_D_1yh8_uhp
s04,s0403a,min_quiet_run_64ms,82,8,0.0975609756097561,4,2,0,0.04878048780487805,0.024390243902439025,0.0,84,8,0.09523809523809523,4,2,0,0.047619047619047616,0.023809523809523808,0.0,278.21848800000015,180.7411850000001,0.6496375790813729,206.40000000000015,42,4.914285714285718,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,147296b66139fb1e25f990a73fc8504c73dcc082cbd7ad0e1f082f2cacec28a9,75231,003026da8901a7a9fd55a2bbde9f3d8b269ea497930c92dfe05aa548c9c2f5d8,f039fd94ad46858b7b382b662d0dfa8be98ae6f0e4d70e0ff8cea2b52041efba,4f9a759728b60f066ebebf0365e004fc25ed6d2f05d8ef86c4627fd1a6ba1855,7c87c5c0f83fda3e7a3277090927cbb17850f0cd0225fd5df64a457c9c75d1a5,a4f9f4fe25a2829a33dcb9297f0bcf2659c4827fdeb6161698ef763873c6a62f,/tmp/buckeye_slicer_min_quiet_run_64ms_7s0gk194
s04,s0403a,quiet_run_score,84,7,0.08333333333333333,4,2,0,0.047619047619047616,0.023809523809523808,0.0,88,8,0.09090909090909091,5,2,0,0.056818181818181816,0.022727272727272728,0.0,278.21848800000015,172.75591200000017,0.6209361327562102,196.20800000000014,44,4.45927272727273,72ea8093df3fb11222b7291a784e2272246d6349ad6d5da63900e79412997498,9f81ddd3e1ece099fb5400ba14ba18280c8818346149f168c5660056e4c18f56,75231,003026da8901a7a9fd55a2bbde9f3d8b269ea497930c92dfe05aa548c9c2f5d8,f039fd94ad46858b7b382b662d0dfa8be98ae6f0e4d70e0ff8cea2b52041efba,4eb0f7f0cea9cfb99297fb9782d86951fa55fe8dd39ec57d6f5561aab07cd42f,a94df0965c316c9421f55a8698292854420d8a42ffa59228f0e4a976e2f29ca7,c11314c3d10241bd1f7691647a8cbd41852390d7360ab68fca756d186c174a44,/tmp/buckeye_slicer_quiet_run_score_mu53wcra
