speaker_id,recording_id,geometry,unique_cutpoint_count,inside_phone_count,inside_phone_rate,depth_gt_20ms_count,depth_gt_50ms_count,depth_gt_100ms_count,depth_gt_20ms_rate,depth_gt_50ms_rate,depth_gt_100ms_rate,edge_occurrence_count,edge_inside_phone_count,edge_inside_phone_rate,edge_depth_gt_20ms_count,edge_depth_gt_50ms_count,edge_depth_gt_100ms_count,edge_depth_gt_20ms_rate,edge_depth_gt_50ms_rate,edge_depth_gt_100ms_rate,eligible_target_speech_sec,retained_target_speech_sec,speech_coverage,emitted_audio_sec,clip_count,mean_clip_duration_sec,geometry_fingerprint,policy_fingerprint,vad_observation_count,vad_timestamp_sha256,vad_probability_sha256,candidate_cutpoint_sha256,selected_cutpoint_sha256,selected_clip_sha256,elapsed_sec,workdir,vad_compute_count,feature_bundle_id,vad_compute_sec,policy_eval_sec
s02,s0201b,librosa_native,0,0,,0,0,0,,,,20,0,0.0,0,0,0,0.0,0.0,0.0,84.13449100000008,55.074517000000014,0.6546009412477454,61.98399999999998,10,6.198399999999998,3ba3c28759f7c857cc20e6abdd64e9978661fb557cd448315fe4197450af642f,3ba3c28759f7c857cc20e6abdd64e9978661fb557cd448315fe4197450af642f,0,external,external,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,ce5a7e2c20857139990c506df4ce5e22318824d09b758075e87514a9352dd801,1.631297,,0,,1.6295420599926729,0.0
s02,s0201b,librosa_common_packer,0,0,,0,0,0,,,,0,0,,0,0,0,,,,84.13449100000008,0.0,0.0,0,0,,cae603e8994aa27bad3adc4ad45aeee24bad4b0ae8d44dae4039b990f80f3344,cae603e8994aa27bad3adc4ad45aeee24bad4b0ae8d44dae4039b990f80f3344,0,external,external,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0.004957,,0,,0.00393671899655601,0.00013699900046049152
s02,s0201b,pydub_native,0,0,,0,0,0,,,,0,0,,0,0,0,,,,84.13449100000008,0.0,0.0,0,0,,56ae886fef9194ba26b538029df1970c39b376d3bcf9ab207000282237b12a76,56ae886fef9194ba26b538029df1970c39b376d3bcf9ab207000282237b12a76,0,external,external,e2052a01cb4e362b1b8151a86a2e6c972f806994cad9de9ec320cb9a42c13d39,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1.474738,,0,,1.4735620679985004,0.0
s02,s0201b,pydub_common_packer,7,7,1.0,4,1,0,0.5714285714285714,0.14285714285714285,0.0,8,8,1.0,5,1,0,0.625,0.125,0.0,84.13449100000008,22.870262000000015,0.27182980164460724,24.924000000000028,4,6.231000000000007,636ff9edba49c17674955c7cb477e8c122f8993b87552f0f10eeed182cdea669,636ff9edba49c17674955c7cb477e8c122f8993b87552f0f10eeed182cdea669,0,external,external,e2052a01cb4e362b1b8151a86a2e6c972f806994cad9de9ec320cb9a42c13d39,b44f18b62ad0022dec88ab96f13d5660a1ac772897cd0a50ede4ce9bcacec926,ec04722831d25174d079981a44f438de43d4d2b806a630ad67976b2776b43edd,1.412604,,0,,1.411118305997661,0.0003089970014116261
s02,s0201b,ffmpeg_native,0,0,,0,0,0,,,,20,0,0.0,0,0,0,0.0,0.0,0.0,84.13449100000008,55.074517000000014,0.6546009412477454,61.98399999999998,10,6.198399999999998,60e074db59ee0cb1cb957c607f1ce8bcfeb21c64565f6433742126053f2d145b,60e074db59ee0cb1cb957c607f1ce8bcfeb21c64565f6433742126053f2d145b,0,external,external,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,ce5a7e2c20857139990c506df4ce5e22318824d09b758075e87514a9352dd801,0.776531,,0,,0.7750229869961913,0.0
s02,s0201b,ffmpeg_common_packer,0,0,,0,0,0,,,,0,0,,0,0,0,,,,84.13449100000008,0.0,0.0,0,0,,86c18885bc0b0cb2ab27eb66092a36e2f889f153de323101f58c45146f8a6bf9,86c18885bc0b0cb2ab27eb66092a36e2f889f153de323101f58c45146f8a6bf9,0,external,external,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0.740459,,0,,0.7388001700037421,0.00013224899885244668
s03,s0301a,O0_4,38,3,0.07894736842105263,1,0,0,0.02631578947368421,0.0,0.0,48,3,0.0625,1,0,0,0.020833333333333332,0.0,0.0,152.70144000000008,124.0767550000001,0.8125447605471176,141.71199999999996,24,5.904666666666665,87130029b5443647ed1f1febd32ab768bf957a0a1698217eb3cf14b2d00c6ecf,7742f46ba78ed9fa88c087d5ec69553ce3988bd974cf12b77459f3fa28b99e2d,75850,181f7d8d50fc9e13492eafd2dd0f02ccd1a32788894e852e21d8aed39bef2d9a,650399f477ff1e436c60866f83165b992e7f921aaa8eba7a4a36b2ccfd91f90b,fbbe0963cc8beb5d5674ba1e1d0cd24f0162ae28ad88c43ece42143196a5d20c,865d7f0d64629572fb08c84494255ff4cea4e92ec7d8fd07646c22ce6cc6bb9a,d6164e77a18cfc2d37c8efbdceb15af9c5bfc196dcbf20e49b1e16f975609979,8.383931,/tmp/buckeye_slicer_O0_4_xbbqtb9x,1,f67e23ee604f4f72acb987c672c2e747,7.150707869999678,0.05246285100110981
s03,s0301a,OpenVPI_native,16,2,0.125,0,0,0,0.0,0.0,0.0,46,4,0.08695652173913043,0,0,0,0.0,0.0,0.0,152.70144000000008,130.07491300000015,0.851825058100304,147.59199999999993,23,6.417043478260866,81bfc8a91418f5fb57f706e9740eb424272b4a4ddcb1846b8684da3ed853839a,81bfc8a91418f5fb57f706e9740eb424272b4a4ddcb1846b8684da3ed853839a,0,external,external,2863b72ee7d92b076576ba53a68d385d1f929caf3ea3834b892c0ffcc2394c08,0c3b47f01f4f982d2d8a7e83372e870524c3d329e3c99dd90d5bafdc30a7041d,fe5644c3a2b1e9279f78fac5db205ec49203ddd9b204097a3d8600db9bad992f,0.01448,,0,,0.012860243001341587,0.0
s03,s0301a,OpenVPI_common_packer,11,1,0.09090909090909091,0,0,0,0.0,0.0,0.0,14,2,0.14285714285714285,0,0,0,0.0,0.0,0.0,152.70144000000008,39.66868100000003,0.25977935113120093,44.99999999999997,7,6.428571428571424,596c4e1f3b1b932ee36a16776e593f7e08ac618e2802b6276c42f05fca9575e3,596c4e1f3b1b932ee36a16776e593f7e08ac618e2802b6276c42f05fca9575e3,0,external,external,2863b72ee7d92b076576ba53a68d385d1f929caf3ea3834b892c0ffcc2394c08,ca3bd6da7db6fa624e4a4200ce2cc4358601f54b7ccfc5e12f04992e88665bea,a4425f8b25586e0285a708cdf08447523993c466349dceb8a70a577ece136dca,0.013101,,0,,0.011359726997397956,0.00023548799981654156
s03,s0301a,librosa_native,2,0,0.0,0,0,0,0.0,0.0,0.0,24,0,0.0,0,0,0,0.0,0.0,0.0,152.70144000000008,83.6674100000001,0.5479150032900807,95.80799999999995,12,7.9839999999999955,3ba3c28759f7c857cc20e6abdd64e9978661fb557cd448315fe4197450af642f,3ba3c28759f7c857cc20e6abdd64e9978661fb557cd448315fe4197450af642f,0,external,external,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9f328f63735d807aa50b6d2a38e2bebd2c78f090c25f2e7f52bd7532a8077067,c3a425198333702fb9326ea43f6771769db28be6795d50adb341eb403e572b67,0.009347,,0,,0.00793796600191854,0.0
